ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93280,11,2019,Elec- Agricultural,Y,"1,097","27,015,360","24,627"
93280,12,2019,Elec- Agricultural,Y,"1,004","12,381,923","12,333"
93286,10,2019,Elec- Agricultural,Y,178,"588,285","3,305"
93286,11,2019,Elec- Agricultural,Y,195,"429,250","2,201"
93286,12,2019,Elec- Agricultural,Y,0,0,
93291,10,2019,Elec- Agricultural,Y,0,0,
93291,11,2019,Elec- Agricultural,Y,0,0,
93291,12,2019,Elec- Agricultural,Y,0,0,
93292,10,2019,Elec- Agricultural,Y,0,0,
93292,11,2019,Elec- Agricultural,Y,0,0,
93292,12,2019,Elec- Agricultural,Y,0,0,
93301,10,2019,Elec- Agricultural,Y,0,0,
93301,11,2019,Elec- Agricultural,Y,0,0,
93301,12,2019,Elec- Agricultural,Y,0,0,
93304,10,2019,Elec- Agricultural,Y,0,0,
93304,11,2019,Elec- Agricultural,Y,0,0,
93304,12,2019,Elec- Agricultural,Y,0,0,
93305,10,2019,Elec- Agricultural,Y,0,0,
93305,11,2019,Elec- Agricultural,Y,0,0,
93305,12,2019,Elec- Agricultural,Y,0,0,
93306,10,2019,Elec- Agricultural,Y,0,0,
93306,11,2019,Elec- Agricultural,Y,0,0,
93306,12,2019,Elec- Agricultural,Y,0,0,
93307,10,2019,Elec- Agricultural,Y,"1,403","40,384,424","28,784"
93307,11,2019,Elec- Agricultural,Y,"1,119","25,045,418","22,382"
93307,12,2019,Elec- Agricultural,Y,"1,182","14,006,961","11,850"
93308,10,2019,Elec- Agricultural,Y,0,0,
93308,11,2019,Elec- Agricultural,Y,0,0,
93308,12,2019,Elec- Agricultural,Y,0,0,
93309,10,2019,Elec- Agricultural,Y,0,0,
93309,11,2019,Elec- Agricultural,Y,0,0,
93309,12,2019,Elec- Agricultural,Y,0,0,
93311,10,2019,Elec- Agricultural,Y,0,0,
93311,11,2019,Elec- Agricultural,Y,0,0,
93311,12,2019,Elec- Agricultural,Y,0,0,
93312,10,2019,Elec- Agricultural,Y,0,0,
93312,11,2019,Elec- Agricultural,Y,0,0,
93312,12,2019,Elec- Agricultural,Y,0,0,
93313,10,2019,Elec- Agricultural,Y,0,0,
93313,11,2019,Elec- Agricultural,Y,0,0,
93313,12,2019,Elec- Agricultural,Y,0,0,
93314,10,2019,Elec- Agricultural,Y,0,0,
93314,11,2019,Elec- Agricultural,Y,0,0,
93314,12,2019,Elec- Agricultural,Y,0,0,
93401,10,2019,Elec- Agricultural,Y,0,0,
93401,11,2019,Elec- Agricultural,Y,0,0,
93401,12,2019,Elec- Agricultural,Y,0,0,
93402,10,2019,Elec- Agricultural,Y,0,0,
93402,11,2019,Elec- Agricultural,Y,0,0,
93402,12,2019,Elec- Agricultural,Y,0,0,
93405,10,2019,Elec- Agricultural,Y,0,0,
93405,11,2019,Elec- Agricultural,Y,0,0,
93405,12,2019,Elec- Agricultural,Y,0,0,
93420,10,2019,Elec- Agricultural,Y,436,"5,416,693","12,424"
93420,11,2019,Elec- Agricultural,Y,438,"3,383,059","7,724"
93420,12,2019,Elec- Agricultural,Y,"2,516","9,515,713","3,782"
93422,10,2019,Elec- Agricultural,Y,0,0,
93422,11,2019,Elec- Agricultural,Y,0,0,
93422,12,2019,Elec- Agricultural,Y,0,0,
93426,10,2019,Elec- Agricultural,Y,0,0,
93426,11,2019,Elec- Agricultural,Y,0,0,
93426,12,2019,Elec- Agricultural,Y,0,0,
93427,10,2019,Elec- Agricultural,Y,0,0,
93427,11,2019,Elec- Agricultural,Y,0,0,
93427,12,2019,Elec- Agricultural,Y,0,0,
93428,10,2019,Elec- Agricultural,Y,0,0,
93428,11,2019,Elec- Agricultural,Y,0,0,
93428,12,2019,Elec- Agricultural,Y,0,0,
93429,10,2019,Elec- Agricultural,Y,0,0,
93429,11,2019,Elec- Agricultural,Y,0,0,
93429,12,2019,Elec- Agricultural,Y,0,0,
93430,10,2019,Elec- Agricultural,Y,0,0,
93430,11,2019,Elec- Agricultural,Y,0,0,
93430,12,2019,Elec- Agricultural,Y,0,0,
93432,10,2019,Elec- Agricultural,Y,0,0,
93432,11,2019,Elec- Agricultural,Y,0,0,
93432,12,2019,Elec- Agricultural,Y,0,0,
93433,10,2019,Elec- Agricultural,Y,0,0,
93433,11,2019,Elec- Agricultural,Y,0,0,
93433,12,2019,Elec- Agricultural,Y,0,0,
93434,10,2019,Elec- Agricultural,Y,0,0,
93434,11,2019,Elec- Agricultural,Y,0,0,
93434,12,2019,Elec- Agricultural,Y,0,0,
93435,10,2019,Elec- Agricultural,Y,0,0,
93435,11,2019,Elec- Agricultural,Y,0,0,
93435,12,2019,Elec- Agricultural,Y,0,0,
93436,10,2019,Elec- Agricultural,Y,241,"1,892,271","7,852"
93436,11,2019,Elec- Agricultural,Y,242,"1,168,193","4,827"
93436,12,2019,Elec- Agricultural,Y,0,0,
93437,10,2019,Elec- Agricultural,Y,0,0,
93437,11,2019,Elec- Agricultural,Y,0,0,
93437,12,2019,Elec- Agricultural,Y,0,0,
93441,10,2019,Elec- Agricultural,Y,0,0,
93441,11,2019,Elec- Agricultural,Y,0,0,
93441,12,2019,Elec- Agricultural,Y,0,0,
93442,10,2019,Elec- Agricultural,Y,0,0,
93442,11,2019,Elec- Agricultural,Y,0,0,
93442,12,2019,Elec- Agricultural,Y,0,0,
93444,10,2019,Elec- Agricultural,Y,0,0,
93444,11,2019,Elec- Agricultural,Y,0,0,
93444,12,2019,Elec- Agricultural,Y,0,0,
93445,10,2019,Elec- Agricultural,Y,0,0,
93445,11,2019,Elec- Agricultural,Y,0,0,
93445,12,2019,Elec- Agricultural,Y,0,0,
93446,10,2019,Elec- Agricultural,Y,913,"3,547,832","3,886"
93446,11,2019,Elec- Agricultural,Y,"1,356","2,896,899","2,136"
93446,12,2019,Elec- Agricultural,Y,0,0,
93449,10,2019,Elec- Agricultural,Y,0,0,
93449,11,2019,Elec- Agricultural,Y,0,0,
93449,12,2019,Elec- Agricultural,Y,0,0,
93450,10,2019,Elec- Agricultural,Y,0,0,
93450,11,2019,Elec- Agricultural,Y,0,0,
93450,12,2019,Elec- Agricultural,Y,0,0,
93451,10,2019,Elec- Agricultural,Y,0,0,
93451,11,2019,Elec- Agricultural,Y,0,0,
93451,12,2019,Elec- Agricultural,Y,0,0,
93452,10,2019,Elec- Agricultural,Y,0,0,
93452,11,2019,Elec- Agricultural,Y,0,0,
93452,12,2019,Elec- Agricultural,Y,0,0,
93453,10,2019,Elec- Agricultural,Y,0,0,
93453,11,2019,Elec- Agricultural,Y,0,0,
93453,12,2019,Elec- Agricultural,Y,0,0,
93454,10,2019,Elec- Agricultural,Y,316,"14,847,841","46,987"
93454,11,2019,Elec- Agricultural,Y,315,"11,425,540","36,272"
93454,12,2019,Elec- Agricultural,Y,0,0,
93455,10,2019,Elec- Agricultural,Y,0,0,
93455,11,2019,Elec- Agricultural,Y,0,0,
93455,12,2019,Elec- Agricultural,Y,0,0,
93458,10,2019,Elec- Agricultural,Y,0,0,
93458,11,2019,Elec- Agricultural,Y,0,0,
93458,12,2019,Elec- Agricultural,Y,0,0,
93460,10,2019,Elec- Agricultural,Y,260,"1,808,337","6,955"
93460,11,2019,Elec- Agricultural,Y,286,"922,069","3,224"
93460,12,2019,Elec- Agricultural,Y,0,0,
93461,10,2019,Elec- Agricultural,Y,0,0,
93461,11,2019,Elec- Agricultural,Y,0,0,
93461,12,2019,Elec- Agricultural,Y,0,0,
93463,10,2019,Elec- Agricultural,N,62,"150,108","2,421"
93463,11,2019,Elec- Agricultural,Y,0,0,
93463,12,2019,Elec- Agricultural,Y,0,0,
93465,10,2019,Elec- Agricultural,Y,449,"1,145,796","2,552"
93465,11,2019,Elec- Agricultural,Y,0,0,
93465,12,2019,Elec- Agricultural,Y,0,0,
93601,10,2019,Elec- Agricultural,Y,0,0,
93601,11,2019,Elec- Agricultural,Y,0,0,
93601,12,2019,Elec- Agricultural,Y,0,0,
93602,10,2019,Elec- Agricultural,Y,0,0,
93602,11,2019,Elec- Agricultural,Y,0,0,
93602,12,2019,Elec- Agricultural,Y,0,0,
93603,10,2019,Elec- Agricultural,Y,0,0,
93603,11,2019,Elec- Agricultural,Y,0,0,
93603,12,2019,Elec- Agricultural,Y,0,0,
93608,10,2019,Elec- Agricultural,Y,0,0,
93608,11,2019,Elec- Agricultural,Y,0,0,
93608,12,2019,Elec- Agricultural,Y,0,0,
93609,10,2019,Elec- Agricultural,Y,0,0,
93609,11,2019,Elec- Agricultural,Y,0,0,
93609,12,2019,Elec- Agricultural,Y,0,0,
93610,10,2019,Elec- Agricultural,N,483,"12,990,626","26,896"
93610,11,2019,Elec- Agricultural,N,482,"8,712,226","18,075"
93610,12,2019,Elec- Agricultural,Y,775,"4,473,162","5,772"
93611,10,2019,Elec- Agricultural,Y,0,0,
93611,11,2019,Elec- Agricultural,Y,0,0,
93611,12,2019,Elec- Agricultural,Y,0,0,
93612,10,2019,Elec- Agricultural,Y,0,0,
93612,11,2019,Elec- Agricultural,Y,0,0,
93612,12,2019,Elec- Agricultural,Y,0,0,
93614,10,2019,Elec- Agricultural,Y,0,0,
93614,11,2019,Elec- Agricultural,Y,0,0,
93614,12,2019,Elec- Agricultural,Y,0,0,
93615,10,2019,Elec- Agricultural,Y,0,0,
93615,11,2019,Elec- Agricultural,Y,0,0,
93615,12,2019,Elec- Agricultural,Y,0,0,
93616,10,2019,Elec- Agricultural,Y,0,0,
93616,11,2019,Elec- Agricultural,Y,0,0,
93616,12,2019,Elec- Agricultural,Y,0,0,
93618,10,2019,Elec- Agricultural,Y,0,0,
93618,11,2019,Elec- Agricultural,Y,0,0,
93618,12,2019,Elec- Agricultural,Y,0,0,
93619,10,2019,Elec- Agricultural,Y,0,0,
93619,11,2019,Elec- Agricultural,Y,0,0,
93619,12,2019,Elec- Agricultural,Y,0,0,
93620,10,2019,Elec- Agricultural,Y,0,0,
93620,11,2019,Elec- Agricultural,Y,0,0,
93620,12,2019,Elec- Agricultural,Y,0,0,
93621,10,2019,Elec- Agricultural,Y,0,0,
93621,11,2019,Elec- Agricultural,Y,0,0,
93621,12,2019,Elec- Agricultural,Y,0,0,
93622,10,2019,Elec- Agricultural,Y,0,0,
93622,11,2019,Elec- Agricultural,Y,599,"8,724,355","14,565"
93622,12,2019,Elec- Agricultural,Y,0,0,
93623,10,2019,Elec- Agricultural,Y,0,0,
93623,11,2019,Elec- Agricultural,Y,0,0,
93623,12,2019,Elec- Agricultural,Y,0,0,
93625,10,2019,Elec- Agricultural,Y,0,0,
93625,11,2019,Elec- Agricultural,Y,0,0,
93625,12,2019,Elec- Agricultural,Y,0,0,
93626,10,2019,Elec- Agricultural,Y,0,0,
93626,11,2019,Elec- Agricultural,Y,0,0,
93626,12,2019,Elec- Agricultural,Y,0,0,
93627,10,2019,Elec- Agricultural,Y,0,0,
93627,11,2019,Elec- Agricultural,Y,0,0,
93627,12,2019,Elec- Agricultural,Y,0,0,
93628,10,2019,Elec- Agricultural,Y,0,0,
93628,11,2019,Elec- Agricultural,Y,0,0,
93628,12,2019,Elec- Agricultural,Y,0,0,
93630,10,2019,Elec- Agricultural,Y,933,"18,290,964","19,604"
93630,11,2019,Elec- Agricultural,Y,655,"7,287,050","11,125"
93630,12,2019,Elec- Agricultural,Y,0,0,
93631,10,2019,Elec- Agricultural,Y,901,"6,706,418","7,443"
93631,11,2019,Elec- Agricultural,Y,"1,273","7,858,696","6,173"
93631,12,2019,Elec- Agricultural,Y,"1,285","4,830,636","3,759"
93635,10,2019,Elec- Agricultural,Y,"1,624","26,944,237","16,591"
93635,11,2019,Elec- Agricultural,Y,"1,103","9,162,408","8,307"
93635,12,2019,Elec- Agricultural,Y,0,0,
93636,10,2019,Elec- Agricultural,Y,0,0,
93636,11,2019,Elec- Agricultural,Y,0,0,
93636,12,2019,Elec- Agricultural,Y,0,0,
93637,10,2019,Elec- Agricultural,N,686,"16,005,965","23,332"
93637,11,2019,Elec- Agricultural,N,684,"9,833,258","14,376"
93637,12,2019,Elec- Agricultural,Y,"2,287","11,546,894","5,049"
93638,10,2019,Elec- Agricultural,Y,328,"5,389,414","16,431"
93638,11,2019,Elec- Agricultural,Y,458,"3,206,632","7,001"
93638,12,2019,Elec- Agricultural,Y,0,0,
93640,10,2019,Elec- Agricultural,Y,0,0,
93640,11,2019,Elec- Agricultural,Y,0,0,
93640,12,2019,Elec- Agricultural,Y,0,0,
93641,10,2019,Elec- Agricultural,Y,0,0,
93641,11,2019,Elec- Agricultural,Y,0,0,
93641,12,2019,Elec- Agricultural,Y,0,0,
93643,10,2019,Elec- Agricultural,Y,0,0,
93643,11,2019,Elec- Agricultural,Y,0,0,
93643,12,2019,Elec- Agricultural,Y,0,0,
93644,10,2019,Elec- Agricultural,Y,0,0,
93644,11,2019,Elec- Agricultural,Y,0,0,
93644,12,2019,Elec- Agricultural,Y,0,0,
93645,10,2019,Elec- Agricultural,Y,0,0,
93645,11,2019,Elec- Agricultural,Y,0,0,
93645,12,2019,Elec- Agricultural,Y,0,0,
93646,10,2019,Elec- Agricultural,Y,0,0,
93646,11,2019,Elec- Agricultural,Y,0,0,
93646,12,2019,Elec- Agricultural,Y,0,0,
93647,10,2019,Elec- Agricultural,Y,0,0,
93647,11,2019,Elec- Agricultural,Y,679,"2,897,488","4,267"
93647,12,2019,Elec- Agricultural,Y,879,"1,873,057","2,131"
93648,10,2019,Elec- Agricultural,Y,0,0,
93648,11,2019,Elec- Agricultural,Y,0,0,
93648,12,2019,Elec- Agricultural,Y,0,0,
93650,10,2019,Elec- Agricultural,Y,0,0,
93650,11,2019,Elec- Agricultural,Y,0,0,
93650,12,2019,Elec- Agricultural,Y,0,0,
93651,10,2019,Elec- Agricultural,Y,0,0,
93651,11,2019,Elec- Agricultural,Y,0,0,
93651,12,2019,Elec- Agricultural,Y,0,0,
93652,10,2019,Elec- Agricultural,Y,0,0,
93652,11,2019,Elec- Agricultural,Y,0,0,
93652,12,2019,Elec- Agricultural,Y,0,0,
93653,10,2019,Elec- Agricultural,Y,0,0,
93653,11,2019,Elec- Agricultural,Y,0,0,
93653,12,2019,Elec- Agricultural,Y,0,0,
93654,10,2019,Elec- Agricultural,Y,"1,557","12,400,169","7,964"
93654,11,2019,Elec- Agricultural,Y,0,0,
93654,12,2019,Elec- Agricultural,Y,0,0,
93656,10,2019,Elec- Agricultural,Y,0,0,
93656,11,2019,Elec- Agricultural,Y,0,0,
93656,12,2019,Elec- Agricultural,Y,0,0,
93657,10,2019,Elec- Agricultural,Y,756,"3,156,686","4,176"
93657,11,2019,Elec- Agricultural,Y,"1,363","8,096,621","5,940"
93657,12,2019,Elec- Agricultural,Y,0,0,
93660,10,2019,Elec- Agricultural,Y,0,0,
93660,11,2019,Elec- Agricultural,Y,0,0,
93660,12,2019,Elec- Agricultural,Y,0,0,
93662,10,2019,Elec- Agricultural,Y,"1,595","11,137,399","6,983"
93662,11,2019,Elec- Agricultural,Y,0,0,
93662,12,2019,Elec- Agricultural,Y,0,0,
93667,10,2019,Elec- Agricultural,Y,0,0,
93667,11,2019,Elec- Agricultural,Y,0,0,
93667,12,2019,Elec- Agricultural,Y,0,0,
93668,10,2019,Elec- Agricultural,Y,0,0,
93668,11,2019,Elec- Agricultural,Y,0,0,
93668,12,2019,Elec- Agricultural,Y,0,0,
93675,10,2019,Elec- Agricultural,Y,0,0,
93675,11,2019,Elec- Agricultural,Y,0,0,
93675,12,2019,Elec- Agricultural,Y,0,0,
93701,10,2019,Elec- Agricultural,Y,0,0,
93701,11,2019,Elec- Agricultural,Y,0,0,
93701,12,2019,Elec- Agricultural,Y,0,0,
93702,10,2019,Elec- Agricultural,Y,0,0,
93702,11,2019,Elec- Agricultural,Y,0,0,
93702,12,2019,Elec- Agricultural,Y,0,0,
93703,10,2019,Elec- Agricultural,Y,0,0,
93703,11,2019,Elec- Agricultural,Y,0,0,
93703,12,2019,Elec- Agricultural,Y,0,0,
93704,10,2019,Elec- Agricultural,Y,0,0,
93704,11,2019,Elec- Agricultural,Y,0,0,
93704,12,2019,Elec- Agricultural,Y,0,0,
93705,10,2019,Elec- Agricultural,Y,0,0,
93705,11,2019,Elec- Agricultural,Y,0,0,
93705,12,2019,Elec- Agricultural,Y,0,0,
93706,10,2019,Elec- Agricultural,Y,"2,333","21,687,129","9,296"
93706,11,2019,Elec- Agricultural,Y,0,0,
93706,12,2019,Elec- Agricultural,Y,"4,784","14,896,818","3,114"
93710,10,2019,Elec- Agricultural,Y,0,0,
93710,11,2019,Elec- Agricultural,Y,0,0,
93710,12,2019,Elec- Agricultural,Y,0,0,
93711,10,2019,Elec- Agricultural,Y,0,0,
93711,11,2019,Elec- Agricultural,Y,0,0,
93711,12,2019,Elec- Agricultural,Y,0,0,
93720,10,2019,Elec- Agricultural,Y,0,0,
93720,11,2019,Elec- Agricultural,Y,0,0,
93720,12,2019,Elec- Agricultural,Y,0,0,
93721,10,2019,Elec- Agricultural,Y,0,0,
93721,11,2019,Elec- Agricultural,Y,0,0,
93721,12,2019,Elec- Agricultural,Y,0,0,
93722,10,2019,Elec- Agricultural,Y,0,0,
93722,11,2019,Elec- Agricultural,Y,0,0,
93722,12,2019,Elec- Agricultural,Y,0,0,
93723,10,2019,Elec- Agricultural,Y,0,0,
93723,11,2019,Elec- Agricultural,Y,0,0,
93723,12,2019,Elec- Agricultural,Y,0,0,
93725,10,2019,Elec- Agricultural,Y,0,0,
93725,11,2019,Elec- Agricultural,Y,"3,469","18,600,020","5,362"
93725,12,2019,Elec- Agricultural,Y,0,0,
93726,10,2019,Elec- Agricultural,Y,0,0,
93726,11,2019,Elec- Agricultural,Y,0,0,
93726,12,2019,Elec- Agricultural,Y,0,0,
93727,10,2019,Elec- Agricultural,Y,0,0,
93727,11,2019,Elec- Agricultural,Y,0,0,
93727,12,2019,Elec- Agricultural,Y,0,0,
93728,10,2019,Elec- Agricultural,Y,0,0,
93728,11,2019,Elec- Agricultural,Y,0,0,
93728,12,2019,Elec- Agricultural,Y,0,0,
93730,10,2019,Elec- Agricultural,Y,0,0,
93730,11,2019,Elec- Agricultural,Y,0,0,
93730,12,2019,Elec- Agricultural,Y,0,0,
93737,10,2019,Elec- Agricultural,Y,0,0,
93737,11,2019,Elec- Agricultural,Y,0,0,
93737,12,2019,Elec- Agricultural,Y,0,0,
93740,10,2019,Elec- Agricultural,Y,0,0,
93740,11,2019,Elec- Agricultural,Y,0,0,
93740,12,2019,Elec- Agricultural,Y,0,0,
93741,10,2019,Elec- Agricultural,Y,0,0,
93741,11,2019,Elec- Agricultural,Y,0,0,
93741,12,2019,Elec- Agricultural,Y,0,0,
93901,10,2019,Elec- Agricultural,Y,258,"13,255,693","51,379"
93901,11,2019,Elec- Agricultural,Y,0,0,
93901,12,2019,Elec- Agricultural,Y,0,0,
93905,10,2019,Elec- Agricultural,Y,0,0,
93905,11,2019,Elec- Agricultural,Y,0,0,
93905,12,2019,Elec- Agricultural,Y,0,0,
93906,10,2019,Elec- Agricultural,Y,0,0,
93906,11,2019,Elec- Agricultural,Y,0,0,
93906,12,2019,Elec- Agricultural,Y,0,0,
93907,10,2019,Elec- Agricultural,Y,0,0,
93907,11,2019,Elec- Agricultural,Y,0,0,
93907,12,2019,Elec- Agricultural,Y,0,0,
93908,10,2019,Elec- Agricultural,Y,0,0,
93908,11,2019,Elec- Agricultural,Y,983,"26,758,470","27,221"
93908,12,2019,Elec- Agricultural,Y,0,0,
93920,10,2019,Elec- Agricultural,Y,0,0,
93920,11,2019,Elec- Agricultural,Y,0,0,
93920,12,2019,Elec- Agricultural,Y,0,0,
93923,10,2019,Elec- Agricultural,Y,0,0,
93923,11,2019,Elec- Agricultural,Y,0,0,
93923,12,2019,Elec- Agricultural,Y,0,0,
93924,10,2019,Elec- Agricultural,Y,0,0,
93924,11,2019,Elec- Agricultural,Y,0,0,
93924,12,2019,Elec- Agricultural,Y,0,0,
93925,10,2019,Elec- Agricultural,Y,0,0,
93925,11,2019,Elec- Agricultural,Y,0,0,
93925,12,2019,Elec- Agricultural,Y,0,0,
93926,10,2019,Elec- Agricultural,Y,0,0,
93926,11,2019,Elec- Agricultural,Y,0,0,
93926,12,2019,Elec- Agricultural,Y,0,0,
93927,10,2019,Elec- Agricultural,Y,0,0,
93927,11,2019,Elec- Agricultural,Y,0,0,
93927,12,2019,Elec- Agricultural,Y,0,0,
93930,10,2019,Elec- Agricultural,Y,0,0,
93930,11,2019,Elec- Agricultural,Y,0,0,
93930,12,2019,Elec- Agricultural,Y,0,0,
93932,10,2019,Elec- Agricultural,Y,0,0,
93932,11,2019,Elec- Agricultural,Y,0,0,
93932,12,2019,Elec- Agricultural,Y,0,0,
93933,10,2019,Elec- Agricultural,Y,0,0,
93933,11,2019,Elec- Agricultural,Y,0,0,
93933,12,2019,Elec- Agricultural,Y,0,0,
93940,10,2019,Elec- Agricultural,Y,0,0,
93940,11,2019,Elec- Agricultural,Y,0,0,
93940,12,2019,Elec- Agricultural,Y,0,0,
93950,10,2019,Elec- Agricultural,Y,0,0,
93950,11,2019,Elec- Agricultural,Y,0,0,
93950,12,2019,Elec- Agricultural,Y,0,0,
93960,10,2019,Elec- Agricultural,Y,438,"14,994,656","34,234"
93960,11,2019,Elec- Agricultural,Y,0,0,
93960,12,2019,Elec- Agricultural,Y,0,0,
94010,10,2019,Elec- Agricultural,Y,0,0,
94010,11,2019,Elec- Agricultural,Y,0,0,
94010,12,2019,Elec- Agricultural,Y,0,0,
94014,10,2019,Elec- Agricultural,Y,0,0,
94014,11,2019,Elec- Agricultural,Y,0,0,
94014,12,2019,Elec- Agricultural,Y,0,0,
94015,10,2019,Elec- Agricultural,Y,0,0,
94015,11,2019,Elec- Agricultural,Y,0,0,
94015,12,2019,Elec- Agricultural,Y,0,0,
94019,10,2019,Elec- Agricultural,Y,0,0,
94019,11,2019,Elec- Agricultural,Y,0,0,
94019,12,2019,Elec- Agricultural,Y,0,0,
94020,10,2019,Elec- Agricultural,Y,0,0,
94020,11,2019,Elec- Agricultural,Y,0,0,
