ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93242,6,2020,Elec- Agricultural,N,234,"4,393,368","18,775"
93243,4,2020,Elec- Agricultural,Y,0,0,
93243,5,2020,Elec- Agricultural,Y,0,0,
93243,6,2020,Elec- Agricultural,Y,0,0,
93245,4,2020,Elec- Agricultural,Y,0,0,
93245,5,2020,Elec- Agricultural,Y,0,0,
93245,6,2020,Elec- Agricultural,Y,"1,312","76,418,941","58,246"
93249,4,2020,Elec- Agricultural,Y,0,0,
93249,5,2020,Elec- Agricultural,Y,0,0,
93249,6,2020,Elec- Agricultural,Y,0,0,
93250,4,2020,Elec- Agricultural,Y,240,"4,159,807","17,333"
93250,5,2020,Elec- Agricultural,N,150,"6,811,762","45,412"
93250,6,2020,Elec- Agricultural,Y,154,"8,637,006","56,084"
93251,4,2020,Elec- Agricultural,Y,0,0,
93251,5,2020,Elec- Agricultural,Y,0,0,
93251,6,2020,Elec- Agricultural,Y,0,0,
93252,4,2020,Elec- Agricultural,Y,0,0,
93252,5,2020,Elec- Agricultural,Y,0,0,
93252,6,2020,Elec- Agricultural,Y,0,0,
93254,4,2020,Elec- Agricultural,Y,0,0,
93254,5,2020,Elec- Agricultural,Y,0,0,
93254,6,2020,Elec- Agricultural,Y,0,0,
93256,4,2020,Elec- Agricultural,Y,0,0,
93256,5,2020,Elec- Agricultural,Y,0,0,
93256,6,2020,Elec- Agricultural,Y,0,0,
93262,4,2020,Elec- Agricultural,Y,0,0,
93262,5,2020,Elec- Agricultural,Y,0,0,
93262,6,2020,Elec- Agricultural,Y,0,0,
93263,4,2020,Elec- Agricultural,Y,0,0,
93263,5,2020,Elec- Agricultural,Y,0,0,
93263,6,2020,Elec- Agricultural,Y,0,0,
93266,4,2020,Elec- Agricultural,Y,0,0,
93266,5,2020,Elec- Agricultural,Y,0,0,
93266,6,2020,Elec- Agricultural,Y,0,0,
93268,4,2020,Elec- Agricultural,Y,0,0,
93268,5,2020,Elec- Agricultural,Y,0,0,
93268,6,2020,Elec- Agricultural,Y,0,0,
93272,4,2020,Elec- Agricultural,Y,0,0,
93272,5,2020,Elec- Agricultural,Y,0,0,
93272,6,2020,Elec- Agricultural,Y,0,0,
93274,4,2020,Elec- Agricultural,Y,0,0,
93274,5,2020,Elec- Agricultural,Y,0,0,
93274,6,2020,Elec- Agricultural,Y,0,0,
93276,4,2020,Elec- Agricultural,Y,0,0,
93276,5,2020,Elec- Agricultural,Y,0,0,
93276,6,2020,Elec- Agricultural,Y,0,0,
93277,4,2020,Elec- Agricultural,Y,0,0,
93277,5,2020,Elec- Agricultural,Y,0,0,
93277,6,2020,Elec- Agricultural,Y,0,0,
93280,4,2020,Elec- Agricultural,Y,"2,273","63,903,733","28,114"
93280,5,2020,Elec- Agricultural,Y,"1,791",124164250,"69,327"
93280,6,2020,Elec- Agricultural,Y,559,"73,278,799","131,089"
93286,4,2020,Elec- Agricultural,Y,0,0,
93286,5,2020,Elec- Agricultural,Y,180,"949,065","5,273"
93286,6,2020,Elec- Agricultural,Y,0,0,
93291,4,2020,Elec- Agricultural,Y,0,0,
93291,5,2020,Elec- Agricultural,Y,0,0,
93291,6,2020,Elec- Agricultural,Y,0,0,
93292,4,2020,Elec- Agricultural,Y,0,0,
93292,5,2020,Elec- Agricultural,Y,0,0,
93292,6,2020,Elec- Agricultural,Y,0,0,
93301,4,2020,Elec- Agricultural,Y,0,0,
93301,5,2020,Elec- Agricultural,Y,0,0,
93301,6,2020,Elec- Agricultural,Y,0,0,
93304,4,2020,Elec- Agricultural,Y,0,0,
93304,5,2020,Elec- Agricultural,Y,0,0,
93304,6,2020,Elec- Agricultural,Y,0,0,
93305,4,2020,Elec- Agricultural,Y,0,0,
93305,5,2020,Elec- Agricultural,Y,0,0,
93305,6,2020,Elec- Agricultural,Y,0,0,
93306,4,2020,Elec- Agricultural,Y,0,0,
93306,5,2020,Elec- Agricultural,Y,0,0,
93306,6,2020,Elec- Agricultural,Y,0,0,
93307,4,2020,Elec- Agricultural,Y,908,"26,255,433","28,916"
93307,5,2020,Elec- Agricultural,Y,381,"24,386,343","64,006"
93307,6,2020,Elec- Agricultural,Y,379,"26,852,060","70,850"
93308,4,2020,Elec- Agricultural,Y,0,0,
93308,5,2020,Elec- Agricultural,Y,195,"8,432,666","43,244"
93308,6,2020,Elec- Agricultural,Y,196,"8,979,223","45,812"
93309,4,2020,Elec- Agricultural,Y,0,0,
93309,5,2020,Elec- Agricultural,Y,0,0,
93309,6,2020,Elec- Agricultural,Y,0,0,
93311,4,2020,Elec- Agricultural,Y,341,"18,647,776","54,686"
93311,5,2020,Elec- Agricultural,Y,293,"29,535,576","100,804"
93311,6,2020,Elec- Agricultural,Y,295,"29,813,475","101,063"
93312,4,2020,Elec- Agricultural,Y,0,0,
93312,5,2020,Elec- Agricultural,Y,0,0,
93312,6,2020,Elec- Agricultural,Y,0,0,
93313,4,2020,Elec- Agricultural,Y,0,0,
93313,5,2020,Elec- Agricultural,N,189,"7,327,501","38,770"
93313,6,2020,Elec- Agricultural,N,191,"8,211,776","42,994"
93314,4,2020,Elec- Agricultural,Y,0,0,
93314,5,2020,Elec- Agricultural,Y,0,0,
93314,6,2020,Elec- Agricultural,Y,0,0,
93401,4,2020,Elec- Agricultural,Y,0,0,
93401,5,2020,Elec- Agricultural,Y,0,0,
93401,6,2020,Elec- Agricultural,Y,0,0,
93402,4,2020,Elec- Agricultural,Y,0,0,
93402,5,2020,Elec- Agricultural,Y,0,0,
93402,6,2020,Elec- Agricultural,Y,0,0,
93405,4,2020,Elec- Agricultural,Y,0,0,
93405,5,2020,Elec- Agricultural,Y,0,0,
93405,6,2020,Elec- Agricultural,Y,0,0,
93420,4,2020,Elec- Agricultural,Y,"1,105","26,100,966","23,621"
93420,5,2020,Elec- Agricultural,Y,"1,179","31,426,280","26,655"
93420,6,2020,Elec- Agricultural,Y,"1,246","58,284,499","46,777"
93422,4,2020,Elec- Agricultural,Y,0,0,
93422,5,2020,Elec- Agricultural,Y,0,0,
93422,6,2020,Elec- Agricultural,Y,0,0,
93426,4,2020,Elec- Agricultural,Y,0,0,
93426,5,2020,Elec- Agricultural,Y,0,0,
93426,6,2020,Elec- Agricultural,Y,0,0,
93427,4,2020,Elec- Agricultural,Y,0,0,
93427,5,2020,Elec- Agricultural,Y,0,0,
93427,6,2020,Elec- Agricultural,Y,0,0,
93428,4,2020,Elec- Agricultural,Y,0,0,
93428,5,2020,Elec- Agricultural,Y,0,0,
93428,6,2020,Elec- Agricultural,Y,87,"94,468","1,086"
93430,4,2020,Elec- Agricultural,Y,0,0,
93430,5,2020,Elec- Agricultural,Y,0,0,
93430,6,2020,Elec- Agricultural,Y,0,0,
93432,4,2020,Elec- Agricultural,Y,0,0,
93432,5,2020,Elec- Agricultural,Y,0,0,
93432,6,2020,Elec- Agricultural,Y,0,0,
93433,4,2020,Elec- Agricultural,Y,0,0,
93433,5,2020,Elec- Agricultural,Y,0,0,
93433,6,2020,Elec- Agricultural,Y,0,0,
93434,4,2020,Elec- Agricultural,Y,0,0,
93434,5,2020,Elec- Agricultural,Y,0,0,
93434,6,2020,Elec- Agricultural,Y,0,0,
93435,4,2020,Elec- Agricultural,Y,0,0,
93435,5,2020,Elec- Agricultural,Y,0,0,
93435,6,2020,Elec- Agricultural,Y,0,0,
93436,4,2020,Elec- Agricultural,Y,150,"837,204","5,581"
93436,5,2020,Elec- Agricultural,Y,305,"2,238,647","7,340"
93436,6,2020,Elec- Agricultural,Y,0,0,
93437,4,2020,Elec- Agricultural,Y,0,0,
93437,5,2020,Elec- Agricultural,Y,0,0,
93437,6,2020,Elec- Agricultural,Y,0,0,
93441,4,2020,Elec- Agricultural,Y,0,0,
93441,5,2020,Elec- Agricultural,Y,0,0,
93441,6,2020,Elec- Agricultural,Y,0,0,
93442,4,2020,Elec- Agricultural,Y,0,0,
93442,5,2020,Elec- Agricultural,Y,0,0,
93442,6,2020,Elec- Agricultural,Y,0,0,
93444,4,2020,Elec- Agricultural,Y,0,0,
93444,5,2020,Elec- Agricultural,Y,0,0,
93444,6,2020,Elec- Agricultural,Y,0,0,
93445,4,2020,Elec- Agricultural,Y,0,0,
93445,5,2020,Elec- Agricultural,Y,0,0,
93445,6,2020,Elec- Agricultural,Y,0,0,
93446,4,2020,Elec- Agricultural,Y,"1,669","22,988,644","13,774"
93446,5,2020,Elec- Agricultural,Y,725,"3,668,532","5,060"
93446,6,2020,Elec- Agricultural,Y,533,"2,338,915","4,388"
93449,4,2020,Elec- Agricultural,Y,0,0,
93449,5,2020,Elec- Agricultural,Y,0,0,
93449,6,2020,Elec- Agricultural,Y,0,0,
93450,4,2020,Elec- Agricultural,Y,0,0,
93450,5,2020,Elec- Agricultural,Y,0,0,
93450,6,2020,Elec- Agricultural,Y,0,0,
93451,4,2020,Elec- Agricultural,Y,0,0,
93451,5,2020,Elec- Agricultural,Y,0,0,
93451,6,2020,Elec- Agricultural,Y,248,"13,064,432","52,679"
93452,4,2020,Elec- Agricultural,Y,0,0,
93452,5,2020,Elec- Agricultural,Y,0,0,
93452,6,2020,Elec- Agricultural,Y,0,0,
93453,4,2020,Elec- Agricultural,Y,0,0,
93453,5,2020,Elec- Agricultural,Y,0,0,
93453,6,2020,Elec- Agricultural,Y,0,0,
93454,4,2020,Elec- Agricultural,Y,0,0,
93454,5,2020,Elec- Agricultural,Y,312,"17,241,647","55,262"
93454,6,2020,Elec- Agricultural,Y,0,0,
93455,4,2020,Elec- Agricultural,Y,0,0,
93455,5,2020,Elec- Agricultural,Y,0,0,
93455,6,2020,Elec- Agricultural,Y,0,0,
93458,4,2020,Elec- Agricultural,Y,0,0,
93458,5,2020,Elec- Agricultural,Y,0,0,
93458,6,2020,Elec- Agricultural,Y,0,0,
93460,4,2020,Elec- Agricultural,Y,384,"692,769","1,804"
93460,5,2020,Elec- Agricultural,Y,231,"1,007,743","4,363"
93460,6,2020,Elec- Agricultural,Y,535,"3,600,374","6,730"
93461,4,2020,Elec- Agricultural,Y,0,0,
93461,5,2020,Elec- Agricultural,Y,0,0,
93461,6,2020,Elec- Agricultural,Y,0,0,
93463,4,2020,Elec- Agricultural,Y,0,0,
93463,5,2020,Elec- Agricultural,Y,0,0,
93463,6,2020,Elec- Agricultural,Y,0,0,
93465,4,2020,Elec- Agricultural,Y,0,0,
93465,5,2020,Elec- Agricultural,Y,0,0,
93465,6,2020,Elec- Agricultural,Y,161,"301,762","1,874"
93601,4,2020,Elec- Agricultural,Y,0,0,
93601,5,2020,Elec- Agricultural,Y,0,0,
93601,6,2020,Elec- Agricultural,Y,0,0,
93602,4,2020,Elec- Agricultural,Y,0,0,
93602,5,2020,Elec- Agricultural,Y,0,0,
93602,6,2020,Elec- Agricultural,Y,0,0,
93603,4,2020,Elec- Agricultural,Y,0,0,
93603,5,2020,Elec- Agricultural,Y,0,0,
93603,6,2020,Elec- Agricultural,Y,0,0,
93608,4,2020,Elec- Agricultural,Y,231,"7,710,337","33,378"
93608,5,2020,Elec- Agricultural,Y,265,"17,640,590","66,568"
93608,6,2020,Elec- Agricultural,Y,0,0,
93609,4,2020,Elec- Agricultural,Y,0,0,
93609,5,2020,Elec- Agricultural,N,241,"8,320,811","34,526"
93609,6,2020,Elec- Agricultural,N,241,"8,060,407","33,446"
93610,4,2020,Elec- Agricultural,N,487,"11,825,203","24,282"
93610,5,2020,Elec- Agricultural,N,485,"28,513,521","58,791"
93610,6,2020,Elec- Agricultural,Y,698,"36,633,603","52,484"
93611,4,2020,Elec- Agricultural,Y,0,0,
93611,5,2020,Elec- Agricultural,Y,0,0,
93611,6,2020,Elec- Agricultural,Y,0,0,
93612,4,2020,Elec- Agricultural,Y,0,0,
93612,5,2020,Elec- Agricultural,Y,0,0,
93612,6,2020,Elec- Agricultural,Y,0,0,
93614,4,2020,Elec- Agricultural,Y,0,0,
93614,5,2020,Elec- Agricultural,Y,0,0,
93614,6,2020,Elec- Agricultural,Y,0,0,
93615,4,2020,Elec- Agricultural,Y,0,0,
93615,5,2020,Elec- Agricultural,Y,0,0,
93615,6,2020,Elec- Agricultural,Y,0,0,
93616,4,2020,Elec- Agricultural,Y,0,0,
93616,5,2020,Elec- Agricultural,Y,0,0,
93616,6,2020,Elec- Agricultural,Y,0,0,
93618,4,2020,Elec- Agricultural,Y,"1,291","6,465,039","5,008"
93618,5,2020,Elec- Agricultural,Y,567,"9,442,495","16,653"
93618,6,2020,Elec- Agricultural,Y,563,"10,580,904","18,794"
93619,4,2020,Elec- Agricultural,Y,169,"87,983",521
93619,5,2020,Elec- Agricultural,Y,252,"527,151","2,092"
93619,6,2020,Elec- Agricultural,Y,255,"505,475","1,982"
93620,4,2020,Elec- Agricultural,Y,0,0,
93620,5,2020,Elec- Agricultural,Y,0,0,
93620,6,2020,Elec- Agricultural,Y,0,0,
93621,4,2020,Elec- Agricultural,Y,0,0,
93621,5,2020,Elec- Agricultural,Y,0,0,
93621,6,2020,Elec- Agricultural,Y,0,0,
93622,4,2020,Elec- Agricultural,Y,"1,755","28,997,926","16,523"
93622,5,2020,Elec- Agricultural,Y,592,"24,538,390","41,450"
93622,6,2020,Elec- Agricultural,Y,457,"19,006,113","41,589"
93624,4,2020,Elec- Agricultural,N,118,"3,899,794","33,049"
93624,5,2020,Elec- Agricultural,N,117,"8,885,610","75,945"
93624,6,2020,Elec- Agricultural,N,117,"10,829,243","92,558"
93625,4,2020,Elec- Agricultural,Y,0,0,
93625,5,2020,Elec- Agricultural,Y,0,0,
93625,6,2020,Elec- Agricultural,Y,0,0,
93626,4,2020,Elec- Agricultural,Y,0,0,
93626,5,2020,Elec- Agricultural,Y,0,0,
93626,6,2020,Elec- Agricultural,Y,0,0,
93627,4,2020,Elec- Agricultural,Y,0,0,
93627,5,2020,Elec- Agricultural,Y,0,0,
93627,6,2020,Elec- Agricultural,Y,0,0,
93628,4,2020,Elec- Agricultural,Y,0,0,
93628,5,2020,Elec- Agricultural,Y,0,0,
93628,6,2020,Elec- Agricultural,Y,0,0,
93630,4,2020,Elec- Agricultural,N,521,"5,459,046","10,478"
93630,5,2020,Elec- Agricultural,N,521,"12,897,810","24,756"
93630,6,2020,Elec- Agricultural,Y,631,"23,582,043","37,372"
93631,4,2020,Elec- Agricultural,Y,0,0,
93631,5,2020,Elec- Agricultural,N,486,"5,324,424","10,956"
93631,6,2020,Elec- Agricultural,N,488,"5,895,024","12,080"
93635,4,2020,Elec- Agricultural,Y,0,0,
93635,5,2020,Elec- Agricultural,N,278,"5,284,046","19,007"
93635,6,2020,Elec- Agricultural,N,279,"5,780,061","20,717"
93636,4,2020,Elec- Agricultural,Y,0,0,
93636,5,2020,Elec- Agricultural,Y,0,0,
93636,6,2020,Elec- Agricultural,Y,0,0,
93637,4,2020,Elec- Agricultural,N,685,"12,787,047","18,667"
93637,5,2020,Elec- Agricultural,N,692,"26,625,761","38,477"
93637,6,2020,Elec- Agricultural,N,694,"28,590,525","41,197"
93638,4,2020,Elec- Agricultural,Y,406,"4,367,019","10,756"
93638,5,2020,Elec- Agricultural,Y,436,"13,771,701","31,586"
93638,6,2020,Elec- Agricultural,Y,419,"15,263,445","36,428"
93640,4,2020,Elec- Agricultural,Y,0,0,
93640,5,2020,Elec- Agricultural,Y,0,0,
93640,6,2020,Elec- Agricultural,Y,293,"24,479,028","83,546"
93641,4,2020,Elec- Agricultural,Y,0,0,
93641,5,2020,Elec- Agricultural,Y,0,0,
93641,6,2020,Elec- Agricultural,Y,0,0,
93643,4,2020,Elec- Agricultural,Y,0,0,
93643,5,2020,Elec- Agricultural,Y,0,0,
93643,6,2020,Elec- Agricultural,Y,0,0,
93644,4,2020,Elec- Agricultural,Y,0,0,
93644,5,2020,Elec- Agricultural,Y,0,0,
93644,6,2020,Elec- Agricultural,Y,0,0,
93645,4,2020,Elec- Agricultural,Y,0,0,
93645,5,2020,Elec- Agricultural,Y,0,0,
93645,6,2020,Elec- Agricultural,Y,0,0,
93646,4,2020,Elec- Agricultural,Y,0,0,
93646,5,2020,Elec- Agricultural,Y,0,0,
93646,6,2020,Elec- Agricultural,Y,0,0,
93647,4,2020,Elec- Agricultural,Y,0,0,
93647,5,2020,Elec- Agricultural,Y,522,"3,488,457","6,683"
93647,6,2020,Elec- Agricultural,Y,505,"3,564,451","7,058"
93648,4,2020,Elec- Agricultural,Y,0,0,
93648,5,2020,Elec- Agricultural,Y,0,0,
93648,6,2020,Elec- Agricultural,Y,0,0,
93650,4,2020,Elec- Agricultural,Y,0,0,
93650,5,2020,Elec- Agricultural,Y,0,0,
93650,6,2020,Elec- Agricultural,Y,0,0,
93651,4,2020,Elec- Agricultural,Y,0,0,
93651,5,2020,Elec- Agricultural,Y,0,0,
93651,6,2020,Elec- Agricultural,Y,0,0,
93652,4,2020,Elec- Agricultural,Y,0,0,
93652,5,2020,Elec- Agricultural,Y,0,0,
93652,6,2020,Elec- Agricultural,Y,0,0,
93653,4,2020,Elec- Agricultural,Y,0,0,
93653,5,2020,Elec- Agricultural,Y,0,0,
93653,6,2020,Elec- Agricultural,Y,0,0,
93654,4,2020,Elec- Agricultural,Y,0,0,
93654,5,2020,Elec- Agricultural,Y,862,"9,912,096","11,499"
93654,6,2020,Elec- Agricultural,Y,"1,100","13,433,607","12,212"
93656,4,2020,Elec- Agricultural,Y,461,"17,147,683","37,197"
93656,5,2020,Elec- Agricultural,N,206,"10,102,796","49,043"
93656,6,2020,Elec- Agricultural,N,210,"11,194,355","53,306"
93657,4,2020,Elec- Agricultural,Y,"1,354","5,402,898","3,990"
93657,5,2020,Elec- Agricultural,N,734,"3,889,682","5,299"
93657,6,2020,Elec- Agricultural,N,736,"4,429,443","6,018"
93660,4,2020,Elec- Agricultural,Y,0,0,
93660,5,2020,Elec- Agricultural,Y,0,0,
93660,6,2020,Elec- Agricultural,Y,0,0,
93662,4,2020,Elec- Agricultural,Y,"1,838","10,319,983","5,615"
93662,5,2020,Elec- Agricultural,N,562,"5,124,143","9,118"
93662,6,2020,Elec- Agricultural,N,562,"5,303,540","9,437"
93667,4,2020,Elec- Agricultural,Y,0,0,
93667,5,2020,Elec- Agricultural,Y,0,0,
93667,6,2020,Elec- Agricultural,Y,0,0,
93668,4,2020,Elec- Agricultural,Y,0,0,
93668,5,2020,Elec- Agricultural,Y,0,0,
93668,6,2020,Elec- Agricultural,Y,0,0,
93675,4,2020,Elec- Agricultural,Y,0,0,
93675,5,2020,Elec- Agricultural,Y,0,0,
93675,6,2020,Elec- Agricultural,Y,0,0,
93701,4,2020,Elec- Agricultural,Y,0,0,
93701,5,2020,Elec- Agricultural,Y,0,0,
93701,6,2020,Elec- Agricultural,Y,0,0,
93702,4,2020,Elec- Agricultural,Y,0,0,
93702,5,2020,Elec- Agricultural,Y,0,0,
93702,6,2020,Elec- Agricultural,Y,0,0,
93703,4,2020,Elec- Agricultural,Y,0,0,
93703,5,2020,Elec- Agricultural,Y,0,0,
93703,6,2020,Elec- Agricultural,Y,0,0,
93704,4,2020,Elec- Agricultural,Y,0,0,
93704,5,2020,Elec- Agricultural,Y,0,0,
93704,6,2020,Elec- Agricultural,Y,0,0,
93705,4,2020,Elec- Agricultural,Y,0,0,
93705,5,2020,Elec- Agricultural,Y,0,0,
93705,6,2020,Elec- Agricultural,Y,0,0,
93706,4,2020,Elec- Agricultural,Y,"1,908","13,055,577","6,843"
93706,5,2020,Elec- Agricultural,Y,847,"14,465,178","17,078"
93706,6,2020,Elec- Agricultural,Y,"1,100","15,357,182","13,961"
93710,4,2020,Elec- Agricultural,Y,0,0,
93710,5,2020,Elec- Agricultural,Y,81,"442,216","5,459"
93710,6,2020,Elec- Agricultural,Y,80,"481,943","6,024"
93711,4,2020,Elec- Agricultural,Y,0,0,
93711,5,2020,Elec- Agricultural,Y,152,"517,428","3,404"
93711,6,2020,Elec- Agricultural,Y,0,0,
93720,4,2020,Elec- Agricultural,Y,0,0,
93720,5,2020,Elec- Agricultural,Y,0,0,
93720,6,2020,Elec- Agricultural,Y,0,0,
93721,4,2020,Elec- Agricultural,Y,0,0,
93721,5,2020,Elec- Agricultural,Y,0,0,
93721,6,2020,Elec- Agricultural,Y,108,"737,470","6,828"
93722,4,2020,Elec- Agricultural,Y,0,0,
93722,5,2020,Elec- Agricultural,Y,209,"618,921","2,961"
93722,6,2020,Elec- Agricultural,Y,0,0,
93723,4,2020,Elec- Agricultural,Y,0,0,
93723,5,2020,Elec- Agricultural,N,130,"613,774","4,721"
93723,6,2020,Elec- Agricultural,N,129,"637,121","4,939"
93725,4,2020,Elec- Agricultural,Y,0,0,
93725,5,2020,Elec- Agricultural,Y,807,"7,771,769","9,630"
93725,6,2020,Elec- Agricultural,Y,805,"7,236,427","8,989"
93726,4,2020,Elec- Agricultural,Y,0,0,
93726,5,2020,Elec- Agricultural,Y,0,0,
93726,6,2020,Elec- Agricultural,Y,0,0,
93727,4,2020,Elec- Agricultural,Y,0,0,
93727,5,2020,Elec- Agricultural,Y,159,"552,924","3,478"
93727,6,2020,Elec- Agricultural,Y,159,"636,074","4,000"
93728,4,2020,Elec- Agricultural,Y,0,0,
93728,5,2020,Elec- Agricultural,Y,0,0,
93728,6,2020,Elec- Agricultural,Y,0,0,
93730,4,2020,Elec- Agricultural,Y,0,0,
93730,5,2020,Elec- Agricultural,Y,0,0,
93730,6,2020,Elec- Agricultural,Y,0,0,
93737,4,2020,Elec- Agricultural,Y,0,0,
93737,5,2020,Elec- Agricultural,Y,0,0,
93737,6,2020,Elec- Agricultural,Y,0,0,
93740,4,2020,Elec- Agricultural,Y,0,0,
93740,5,2020,Elec- Agricultural,Y,0,0,
93740,6,2020,Elec- Agricultural,Y,0,0,
93741,4,2020,Elec- Agricultural,Y,0,0,
93741,5,2020,Elec- Agricultural,Y,0,0,
93741,6,2020,Elec- Agricultural,Y,0,0,
93901,4,2020,Elec- Agricultural,Y,0,0,
93901,5,2020,Elec- Agricultural,Y,0,0,
93901,6,2020,Elec- Agricultural,Y,0,0,
93905,4,2020,Elec- Agricultural,Y,0,0,
93905,5,2020,Elec- Agricultural,Y,0,0,
93905,6,2020,Elec- Agricultural,Y,0,0,
93906,4,2020,Elec- Agricultural,Y,0,0,
93906,5,2020,Elec- Agricultural,Y,0,0,
93906,6,2020,Elec- Agricultural,Y,0,0,
93907,4,2020,Elec- Agricultural,Y,0,0,
93907,5,2020,Elec- Agricultural,Y,0,0,
93907,6,2020,Elec- Agricultural,Y,0,0,
93908,4,2020,Elec- Agricultural,Y,0,0,
93908,5,2020,Elec- Agricultural,Y,588,"33,130,143","56,344"
93908,6,2020,Elec- Agricultural,Y,367,"23,637,815","64,408"
93920,4,2020,Elec- Agricultural,Y,0,0,
93920,5,2020,Elec- Agricultural,Y,0,0,
93920,6,2020,Elec- Agricultural,Y,0,0,
93923,4,2020,Elec- Agricultural,Y,0,0,
93923,5,2020,Elec- Agricultural,Y,0,0,
93923,6,2020,Elec- Agricultural,Y,0,0,
93924,4,2020,Elec- Agricultural,Y,0,0,
93924,5,2020,Elec- Agricultural,Y,0,0,
93924,6,2020,Elec- Agricultural,Y,59,"71,441","1,211"
93925,4,2020,Elec- Agricultural,Y,0,0,
93925,5,2020,Elec- Agricultural,Y,0,0,
93925,6,2020,Elec- Agricultural,Y,0,0,
93926,4,2020,Elec- Agricultural,Y,0,0,
93926,5,2020,Elec- Agricultural,Y,0,0,
93926,6,2020,Elec- Agricultural,Y,0,0,
93927,4,2020,Elec- Agricultural,Y,0,0,
93927,5,2020,Elec- Agricultural,Y,0,0,
93927,6,2020,Elec- Agricultural,Y,0,0,
93930,4,2020,Elec- Agricultural,Y,0,0,
93930,5,2020,Elec- Agricultural,Y,0,0,
93930,6,2020,Elec- Agricultural,Y,221,"6,789,826","30,723"
93932,4,2020,Elec- Agricultural,Y,0,0,
93932,5,2020,Elec- Agricultural,Y,0,0,
93932,6,2020,Elec- Agricultural,Y,0,0,
93933,4,2020,Elec- Agricultural,Y,0,0,
93933,5,2020,Elec- Agricultural,Y,0,0,
93933,6,2020,Elec- Agricultural,Y,0,0,
93940,4,2020,Elec- Agricultural,Y,0,0,
93940,5,2020,Elec- Agricultural,Y,0,0,
93940,6,2020,Elec- Agricultural,Y,0,0,
93950,4,2020,Elec- Agricultural,Y,0,0,
93950,5,2020,Elec- Agricultural,Y,0,0,
93950,6,2020,Elec- Agricultural,Y,0,0,
93960,4,2020,Elec- Agricultural,Y,0,0,
93960,5,2020,Elec- Agricultural,Y,447,"19,659,109","43,980"
93960,6,2020,Elec- Agricultural,Y,261,"15,861,361","60,771"
94010,4,2020,Elec- Agricultural,Y,0,0,
94010,5,2020,Elec- Agricultural,Y,0,0,
