ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93234,5,2018,Elec- Agricultural,Y,0,0,
93234,6,2018,Elec- Agricultural,Y,0,0,
93239,4,2018,Elec- Agricultural,Y,0,0,
93239,5,2018,Elec- Agricultural,Y,0,0,
93239,6,2018,Elec- Agricultural,Y,0,0,
93241,4,2018,Elec- Agricultural,Y,0,0,
93241,5,2018,Elec- Agricultural,Y,0,0,
93241,6,2018,Elec- Agricultural,Y,0,0,
93242,4,2018,Elec- Agricultural,N,242,"3,428,616","14,168"
93242,5,2018,Elec- Agricultural,N,245,"4,369,188","17,833"
93242,6,2018,Elec- Agricultural,N,244,"3,891,768","15,950"
93243,4,2018,Elec- Agricultural,Y,0,0,
93243,5,2018,Elec- Agricultural,Y,0,0,
93243,6,2018,Elec- Agricultural,Y,0,0,
93245,4,2018,Elec- Agricultural,Y,0,0,
93245,5,2018,Elec- Agricultural,Y,585,"17,222,587","29,440"
93245,6,2018,Elec- Agricultural,Y,588,"19,458,562","33,093"
93249,4,2018,Elec- Agricultural,Y,0,0,
93249,5,2018,Elec- Agricultural,Y,0,0,
93249,6,2018,Elec- Agricultural,Y,0,0,
93250,4,2018,Elec- Agricultural,Y,258,"5,404,779","20,949"
93250,5,2018,Elec- Agricultural,Y,169,"6,012,323","35,576"
93250,6,2018,Elec- Agricultural,Y,169,"8,696,156","51,457"
93251,4,2018,Elec- Agricultural,Y,0,0,
93251,5,2018,Elec- Agricultural,Y,0,0,
93251,6,2018,Elec- Agricultural,Y,0,0,
93252,4,2018,Elec- Agricultural,Y,0,0,
93252,5,2018,Elec- Agricultural,Y,0,0,
93252,6,2018,Elec- Agricultural,Y,0,0,
93254,4,2018,Elec- Agricultural,Y,0,0,
93254,5,2018,Elec- Agricultural,Y,0,0,
93254,6,2018,Elec- Agricultural,Y,0,0,
93256,4,2018,Elec- Agricultural,Y,0,0,
93256,5,2018,Elec- Agricultural,Y,0,0,
93256,6,2018,Elec- Agricultural,Y,0,0,
93262,4,2018,Elec- Agricultural,Y,0,0,
93262,5,2018,Elec- Agricultural,Y,0,0,
93262,6,2018,Elec- Agricultural,Y,0,0,
93263,4,2018,Elec- Agricultural,Y,0,0,
93263,5,2018,Elec- Agricultural,Y,0,0,
93263,6,2018,Elec- Agricultural,Y,0,0,
93266,4,2018,Elec- Agricultural,Y,0,0,
93266,5,2018,Elec- Agricultural,Y,0,0,
93266,6,2018,Elec- Agricultural,Y,0,0,
93268,4,2018,Elec- Agricultural,Y,0,0,
93268,5,2018,Elec- Agricultural,Y,0,0,
93268,6,2018,Elec- Agricultural,Y,0,0,
93272,4,2018,Elec- Agricultural,Y,0,0,
93272,5,2018,Elec- Agricultural,Y,0,0,
93272,6,2018,Elec- Agricultural,Y,0,0,
93274,4,2018,Elec- Agricultural,Y,0,0,
93274,5,2018,Elec- Agricultural,Y,0,0,
93274,6,2018,Elec- Agricultural,Y,0,0,
93276,4,2018,Elec- Agricultural,Y,0,0,
93276,5,2018,Elec- Agricultural,Y,0,0,
93276,6,2018,Elec- Agricultural,Y,0,0,
93277,4,2018,Elec- Agricultural,Y,0,0,
93277,5,2018,Elec- Agricultural,Y,0,0,
93277,6,2018,Elec- Agricultural,Y,0,0,
93280,4,2018,Elec- Agricultural,Y,"2,012","93,216,223","46,330"
93280,5,2018,Elec- Agricultural,Y,785,"85,347,724","108,723"
93280,6,2018,Elec- Agricultural,Y,665,"91,391,995","137,432"
93286,4,2018,Elec- Agricultural,Y,0,0,
93286,5,2018,Elec- Agricultural,Y,0,0,
93286,6,2018,Elec- Agricultural,Y,0,0,
93291,4,2018,Elec- Agricultural,Y,0,0,
93291,5,2018,Elec- Agricultural,Y,0,0,
93291,6,2018,Elec- Agricultural,Y,0,0,
93292,4,2018,Elec- Agricultural,Y,0,0,
93292,5,2018,Elec- Agricultural,Y,0,0,
93292,6,2018,Elec- Agricultural,Y,0,0,
93301,4,2018,Elec- Agricultural,Y,0,0,
93301,5,2018,Elec- Agricultural,Y,0,0,
93301,6,2018,Elec- Agricultural,Y,0,0,
93304,4,2018,Elec- Agricultural,Y,0,0,
93304,5,2018,Elec- Agricultural,Y,117,"4,130,511","35,304"
93304,6,2018,Elec- Agricultural,Y,117,"4,192,171","35,831"
93305,4,2018,Elec- Agricultural,Y,0,0,
93305,5,2018,Elec- Agricultural,Y,0,0,
93305,6,2018,Elec- Agricultural,Y,0,0,
93306,4,2018,Elec- Agricultural,Y,0,0,
93306,5,2018,Elec- Agricultural,Y,0,0,
93306,6,2018,Elec- Agricultural,Y,0,0,
93307,4,2018,Elec- Agricultural,Y,603,"22,911,155","37,995"
93307,5,2018,Elec- Agricultural,Y,379,"19,828,760","52,319"
93307,6,2018,Elec- Agricultural,Y,378,"20,675,849","54,698"
93308,4,2018,Elec- Agricultural,Y,0,0,
93308,5,2018,Elec- Agricultural,Y,287,"14,493,145","50,499"
93308,6,2018,Elec- Agricultural,Y,196,"7,547,648","38,508"
93309,4,2018,Elec- Agricultural,Y,0,0,
93309,5,2018,Elec- Agricultural,Y,0,0,
93309,6,2018,Elec- Agricultural,Y,0,0,
93311,4,2018,Elec- Agricultural,Y,360,"16,702,673","46,396"
93311,5,2018,Elec- Agricultural,Y,0,0,
93311,6,2018,Elec- Agricultural,Y,0,0,
93312,4,2018,Elec- Agricultural,Y,0,0,
93312,5,2018,Elec- Agricultural,Y,0,0,
93312,6,2018,Elec- Agricultural,Y,0,0,
93313,4,2018,Elec- Agricultural,Y,0,0,
93313,5,2018,Elec- Agricultural,Y,273,"13,106,911","48,011"
93313,6,2018,Elec- Agricultural,Y,272,"13,188,830","48,488"
93314,4,2018,Elec- Agricultural,Y,0,0,
93314,5,2018,Elec- Agricultural,Y,0,0,
93314,6,2018,Elec- Agricultural,Y,95,"7,083,735","74,566"
93401,4,2018,Elec- Agricultural,Y,0,0,
93401,5,2018,Elec- Agricultural,Y,0,0,
93401,6,2018,Elec- Agricultural,Y,0,0,
93402,4,2018,Elec- Agricultural,Y,0,0,
93402,5,2018,Elec- Agricultural,Y,0,0,
93402,6,2018,Elec- Agricultural,Y,0,0,
93405,4,2018,Elec- Agricultural,Y,0,0,
93405,5,2018,Elec- Agricultural,Y,0,0,
93405,6,2018,Elec- Agricultural,Y,0,0,
93420,4,2018,Elec- Agricultural,Y,"1,176","24,387,071","20,737"
93420,5,2018,Elec- Agricultural,Y,"1,178","33,107,072","28,104"
93420,6,2018,Elec- Agricultural,Y,"1,179","39,357,948","33,382"
93422,4,2018,Elec- Agricultural,Y,0,0,
93422,5,2018,Elec- Agricultural,Y,0,0,
93422,6,2018,Elec- Agricultural,Y,0,0,
93426,4,2018,Elec- Agricultural,Y,0,0,
93426,5,2018,Elec- Agricultural,Y,0,0,
93426,6,2018,Elec- Agricultural,Y,0,0,
93427,4,2018,Elec- Agricultural,Y,0,0,
93427,5,2018,Elec- Agricultural,Y,0,0,
93427,6,2018,Elec- Agricultural,Y,0,0,
93428,4,2018,Elec- Agricultural,Y,0,0,
93428,5,2018,Elec- Agricultural,Y,0,0,
93428,6,2018,Elec- Agricultural,Y,0,0,
93429,4,2018,Elec- Agricultural,Y,0,0,
93429,5,2018,Elec- Agricultural,Y,0,0,
93429,6,2018,Elec- Agricultural,Y,0,0,
93430,4,2018,Elec- Agricultural,Y,0,0,
93430,5,2018,Elec- Agricultural,Y,0,0,
93430,6,2018,Elec- Agricultural,Y,0,0,
93432,4,2018,Elec- Agricultural,Y,0,0,
93432,5,2018,Elec- Agricultural,Y,0,0,
93432,6,2018,Elec- Agricultural,Y,0,0,
93433,4,2018,Elec- Agricultural,Y,0,0,
93433,5,2018,Elec- Agricultural,Y,0,0,
93433,6,2018,Elec- Agricultural,Y,0,0,
93434,4,2018,Elec- Agricultural,Y,0,0,
93434,5,2018,Elec- Agricultural,Y,0,0,
93434,6,2018,Elec- Agricultural,Y,0,0,
93435,4,2018,Elec- Agricultural,Y,0,0,
93435,5,2018,Elec- Agricultural,Y,0,0,
93435,6,2018,Elec- Agricultural,Y,0,0,
93436,4,2018,Elec- Agricultural,Y,291,"1,753,426","6,026"
93436,5,2018,Elec- Agricultural,Y,0,0,
93436,6,2018,Elec- Agricultural,Y,0,0,
93437,4,2018,Elec- Agricultural,Y,0,0,
93437,5,2018,Elec- Agricultural,Y,0,0,
93437,6,2018,Elec- Agricultural,Y,0,0,
93441,4,2018,Elec- Agricultural,Y,0,0,
93441,5,2018,Elec- Agricultural,Y,0,0,
93441,6,2018,Elec- Agricultural,Y,0,0,
93442,4,2018,Elec- Agricultural,Y,0,0,
93442,5,2018,Elec- Agricultural,Y,0,0,
93442,6,2018,Elec- Agricultural,Y,0,0,
93444,4,2018,Elec- Agricultural,Y,0,0,
93444,5,2018,Elec- Agricultural,Y,0,0,
93444,6,2018,Elec- Agricultural,Y,0,0,
93445,4,2018,Elec- Agricultural,Y,0,0,
93445,5,2018,Elec- Agricultural,Y,0,0,
93445,6,2018,Elec- Agricultural,Y,0,0,
93446,4,2018,Elec- Agricultural,Y,"1,130","8,147,074","7,210"
93446,5,2018,Elec- Agricultural,Y,803,"4,371,051","5,443"
93446,6,2018,Elec- Agricultural,Y,685,"3,985,465","5,818"
93449,4,2018,Elec- Agricultural,Y,0,0,
93449,5,2018,Elec- Agricultural,Y,0,0,
93449,6,2018,Elec- Agricultural,Y,0,0,
93450,4,2018,Elec- Agricultural,Y,0,0,
93450,5,2018,Elec- Agricultural,Y,0,0,
93450,6,2018,Elec- Agricultural,Y,0,0,
93451,4,2018,Elec- Agricultural,Y,0,0,
93451,5,2018,Elec- Agricultural,Y,0,0,
93451,6,2018,Elec- Agricultural,N,120,"1,192,956","9,941"
93452,4,2018,Elec- Agricultural,Y,0,0,
93452,5,2018,Elec- Agricultural,Y,0,0,
93452,6,2018,Elec- Agricultural,Y,0,0,
93453,4,2018,Elec- Agricultural,Y,0,0,
93453,5,2018,Elec- Agricultural,Y,0,0,
93453,6,2018,Elec- Agricultural,Y,0,0,
93454,4,2018,Elec- Agricultural,Y,0,0,
93454,5,2018,Elec- Agricultural,Y,0,0,
93454,6,2018,Elec- Agricultural,Y,0,0,
93455,4,2018,Elec- Agricultural,Y,0,0,
93455,5,2018,Elec- Agricultural,Y,0,0,
93455,6,2018,Elec- Agricultural,Y,0,0,
93458,4,2018,Elec- Agricultural,Y,0,0,
93458,5,2018,Elec- Agricultural,Y,0,0,
93458,6,2018,Elec- Agricultural,Y,0,0,
93460,4,2018,Elec- Agricultural,Y,211,"686,935","3,256"
93460,5,2018,Elec- Agricultural,Y,503,"3,339,098","6,638"
93460,6,2018,Elec- Agricultural,Y,505,"3,565,975","7,061"
93461,4,2018,Elec- Agricultural,Y,0,0,
93461,5,2018,Elec- Agricultural,Y,0,0,
93461,6,2018,Elec- Agricultural,Y,0,0,
93463,4,2018,Elec- Agricultural,Y,0,0,
93463,5,2018,Elec- Agricultural,Y,0,0,
93463,6,2018,Elec- Agricultural,Y,0,0,
93465,4,2018,Elec- Agricultural,Y,0,0,
93465,5,2018,Elec- Agricultural,Y,166,"273,534","1,648"
93465,6,2018,Elec- Agricultural,Y,167,"314,200","1,881"
93601,4,2018,Elec- Agricultural,Y,0,0,
93601,5,2018,Elec- Agricultural,Y,0,0,
93601,6,2018,Elec- Agricultural,Y,0,0,
93602,4,2018,Elec- Agricultural,Y,0,0,
93602,5,2018,Elec- Agricultural,Y,0,0,
93602,6,2018,Elec- Agricultural,Y,0,0,
93603,4,2018,Elec- Agricultural,Y,0,0,
93603,5,2018,Elec- Agricultural,Y,0,0,
93603,6,2018,Elec- Agricultural,Y,0,0,
93607,6,2018,Elec- Agricultural,N,29,"1,293,905","44,617"
93608,4,2018,Elec- Agricultural,Y,235,"7,945,456","33,810"
93608,5,2018,Elec- Agricultural,Y,260,"14,749,189","56,728"
93608,6,2018,Elec- Agricultural,Y,259,"18,806,553","72,612"
93609,4,2018,Elec- Agricultural,N,247,"4,528,886","18,336"
93609,5,2018,Elec- Agricultural,N,248,"6,552,207","26,420"
93609,6,2018,Elec- Agricultural,N,246,"7,969,343","32,396"
93610,4,2018,Elec- Agricultural,N,475,"10,627,601","22,374"
93610,5,2018,Elec- Agricultural,N,477,"18,263,482","38,288"
93610,6,2018,Elec- Agricultural,Y,684,"32,971,409","48,204"
93611,4,2018,Elec- Agricultural,Y,0,0,
93611,5,2018,Elec- Agricultural,Y,0,0,
93611,6,2018,Elec- Agricultural,Y,0,0,
93612,4,2018,Elec- Agricultural,Y,0,0,
93612,5,2018,Elec- Agricultural,Y,0,0,
93612,6,2018,Elec- Agricultural,Y,0,0,
93614,4,2018,Elec- Agricultural,Y,0,0,
93614,5,2018,Elec- Agricultural,Y,0,0,
93614,6,2018,Elec- Agricultural,Y,0,0,
93615,4,2018,Elec- Agricultural,Y,0,0,
93615,5,2018,Elec- Agricultural,Y,0,0,
93615,6,2018,Elec- Agricultural,Y,0,0,
93616,4,2018,Elec- Agricultural,Y,0,0,
93616,5,2018,Elec- Agricultural,Y,0,0,
93616,6,2018,Elec- Agricultural,Y,0,0,
93618,4,2018,Elec- Agricultural,Y,"1,068","7,495,837","7,019"
93618,5,2018,Elec- Agricultural,Y,570,"7,168,351","12,576"
93618,6,2018,Elec- Agricultural,Y,571,"7,451,044","13,049"
93619,4,2018,Elec- Agricultural,Y,262,"204,143",779
93619,5,2018,Elec- Agricultural,Y,258,"389,536","1,510"
93619,6,2018,Elec- Agricultural,Y,258,"489,287","1,896"
93620,4,2018,Elec- Agricultural,Y,0,0,
93620,5,2018,Elec- Agricultural,Y,0,0,
93620,6,2018,Elec- Agricultural,Y,0,0,
93621,4,2018,Elec- Agricultural,Y,0,0,
93621,5,2018,Elec- Agricultural,Y,0,0,
93621,6,2018,Elec- Agricultural,Y,0,0,
93622,4,2018,Elec- Agricultural,Y,"1,871","26,785,024","14,316"
93622,5,2018,Elec- Agricultural,Y,599,"18,144,457","30,291"
93622,6,2018,Elec- Agricultural,Y,599,"24,077,832","40,197"
93623,4,2018,Elec- Agricultural,Y,0,0,
93623,5,2018,Elec- Agricultural,Y,0,0,
93623,6,2018,Elec- Agricultural,Y,0,0,
93624,4,2018,Elec- Agricultural,N,111,"4,897,707","44,123"
93624,5,2018,Elec- Agricultural,N,111,"7,168,975","64,585"
93624,6,2018,Elec- Agricultural,N,111,"8,124,034","73,189"
93625,4,2018,Elec- Agricultural,Y,0,0,
93625,5,2018,Elec- Agricultural,Y,0,0,
93625,6,2018,Elec- Agricultural,Y,0,0,
93626,4,2018,Elec- Agricultural,Y,0,0,
93626,5,2018,Elec- Agricultural,Y,0,0,
93626,6,2018,Elec- Agricultural,Y,0,0,
93627,4,2018,Elec- Agricultural,Y,0,0,
93627,5,2018,Elec- Agricultural,Y,0,0,
93627,6,2018,Elec- Agricultural,Y,0,0,
93628,4,2018,Elec- Agricultural,Y,0,0,
93628,5,2018,Elec- Agricultural,Y,0,0,
93628,6,2018,Elec- Agricultural,Y,0,0,
93630,4,2018,Elec- Agricultural,N,531,"7,241,896","13,638"
93630,5,2018,Elec- Agricultural,N,532,"10,966,149","20,613"
93630,6,2018,Elec- Agricultural,N,532,"13,405,977","25,199"
93631,4,2018,Elec- Agricultural,N,485,"2,286,631","4,715"
93631,5,2018,Elec- Agricultural,N,484,"3,835,977","7,926"
93631,6,2018,Elec- Agricultural,N,487,"4,825,017","9,908"
93635,4,2018,Elec- Agricultural,Y,0,0,
93635,5,2018,Elec- Agricultural,N,268,"3,828,240","14,284"
93635,6,2018,Elec- Agricultural,N,268,"5,039,789","18,805"
93636,4,2018,Elec- Agricultural,Y,0,0,
93636,5,2018,Elec- Agricultural,Y,0,0,
93636,6,2018,Elec- Agricultural,Y,0,0,
93637,4,2018,Elec- Agricultural,N,686,"13,207,910","19,254"
93637,5,2018,Elec- Agricultural,N,688,"21,279,516","30,930"
93637,6,2018,Elec- Agricultural,N,690,"25,711,521","37,263"
93638,4,2018,Elec- Agricultural,Y,392,"5,150,235","13,138"
93638,5,2018,Elec- Agricultural,Y,394,"11,135,246","28,262"
93638,6,2018,Elec- Agricultural,Y,396,"13,411,346","33,867"
93640,4,2018,Elec- Agricultural,Y,0,0,
93640,5,2018,Elec- Agricultural,Y,0,0,
93640,6,2018,Elec- Agricultural,Y,0,0,
93641,4,2018,Elec- Agricultural,Y,0,0,
93641,5,2018,Elec- Agricultural,Y,0,0,
93641,6,2018,Elec- Agricultural,Y,0,0,
93643,4,2018,Elec- Agricultural,Y,0,0,
93643,5,2018,Elec- Agricultural,Y,0,0,
93643,6,2018,Elec- Agricultural,Y,0,0,
93644,4,2018,Elec- Agricultural,Y,0,0,
93644,5,2018,Elec- Agricultural,Y,0,0,
93644,6,2018,Elec- Agricultural,Y,0,0,
93645,4,2018,Elec- Agricultural,Y,0,0,
93645,5,2018,Elec- Agricultural,Y,0,0,
93645,6,2018,Elec- Agricultural,Y,0,0,
93646,4,2018,Elec- Agricultural,Y,0,0,
93646,5,2018,Elec- Agricultural,Y,0,0,
93646,6,2018,Elec- Agricultural,Y,0,0,
93647,4,2018,Elec- Agricultural,Y,0,0,
93647,5,2018,Elec- Agricultural,Y,737,"4,827,591","6,550"
93647,6,2018,Elec- Agricultural,Y,500,"3,071,784","6,144"
93648,4,2018,Elec- Agricultural,Y,0,0,
93648,5,2018,Elec- Agricultural,Y,0,0,
93648,6,2018,Elec- Agricultural,Y,0,0,
93650,4,2018,Elec- Agricultural,Y,0,0,
93650,5,2018,Elec- Agricultural,Y,0,0,
93650,6,2018,Elec- Agricultural,Y,0,0,
93651,4,2018,Elec- Agricultural,Y,0,0,
93651,5,2018,Elec- Agricultural,Y,0,0,
93651,6,2018,Elec- Agricultural,Y,0,0,
93652,4,2018,Elec- Agricultural,Y,0,0,
93652,5,2018,Elec- Agricultural,Y,0,0,
93652,6,2018,Elec- Agricultural,Y,0,0,
93653,4,2018,Elec- Agricultural,Y,0,0,
93653,5,2018,Elec- Agricultural,Y,0,0,
93653,6,2018,Elec- Agricultural,Y,0,0,
93654,4,2018,Elec- Agricultural,Y,0,0,
93654,5,2018,Elec- Agricultural,Y,877,"7,450,122","8,495"
93654,6,2018,Elec- Agricultural,Y,"1,110","11,815,740","10,645"
93656,4,2018,Elec- Agricultural,Y,346,"17,295,860","49,988"
93656,5,2018,Elec- Agricultural,N,214,"9,481,161","44,304"
93656,6,2018,Elec- Agricultural,N,214,"9,356,949","43,724"
93657,4,2018,Elec- Agricultural,Y,"1,594","5,449,225","3,419"
93657,5,2018,Elec- Agricultural,N,765,"3,477,380","4,546"
93657,6,2018,Elec- Agricultural,N,765,"4,387,477","5,735"
93660,4,2018,Elec- Agricultural,Y,0,0,
93660,5,2018,Elec- Agricultural,Y,0,0,
93660,6,2018,Elec- Agricultural,Y,0,0,
93662,4,2018,Elec- Agricultural,Y,815,"4,375,048","5,368"
93662,5,2018,Elec- Agricultural,N,569,"3,781,308","6,646"
93662,6,2018,Elec- Agricultural,N,572,"5,035,192","8,803"
93667,4,2018,Elec- Agricultural,Y,0,0,
93667,5,2018,Elec- Agricultural,Y,0,0,
93667,6,2018,Elec- Agricultural,Y,0,0,
93668,4,2018,Elec- Agricultural,Y,0,0,
93668,5,2018,Elec- Agricultural,Y,0,0,
93668,6,2018,Elec- Agricultural,Y,0,0,
93675,4,2018,Elec- Agricultural,Y,0,0,
93675,5,2018,Elec- Agricultural,Y,0,0,
93675,6,2018,Elec- Agricultural,Y,0,0,
93701,4,2018,Elec- Agricultural,Y,0,0,
93701,5,2018,Elec- Agricultural,Y,0,0,
93701,6,2018,Elec- Agricultural,Y,0,0,
93702,4,2018,Elec- Agricultural,Y,0,0,
93702,5,2018,Elec- Agricultural,Y,0,0,
93702,6,2018,Elec- Agricultural,Y,0,0,
93703,4,2018,Elec- Agricultural,Y,0,0,
93703,5,2018,Elec- Agricultural,Y,0,0,
93703,6,2018,Elec- Agricultural,Y,0,0,
93704,4,2018,Elec- Agricultural,Y,0,0,
93704,5,2018,Elec- Agricultural,Y,0,0,
93704,6,2018,Elec- Agricultural,Y,0,0,
93705,4,2018,Elec- Agricultural,Y,0,0,
93705,5,2018,Elec- Agricultural,Y,0,0,
93705,6,2018,Elec- Agricultural,Y,0,0,
93706,4,2018,Elec- Agricultural,Y,0,0,
93706,5,2018,Elec- Agricultural,Y,"1,235","13,125,313","10,628"
93706,6,2018,Elec- Agricultural,Y,"1,123","14,854,473","13,227"
93710,4,2018,Elec- Agricultural,Y,0,0,
93710,5,2018,Elec- Agricultural,Y,76,"356,699","4,693"
93710,6,2018,Elec- Agricultural,Y,75,"352,220","4,696"
93711,4,2018,Elec- Agricultural,Y,0,0,
93711,5,2018,Elec- Agricultural,Y,0,0,
93711,6,2018,Elec- Agricultural,Y,0,0,
93720,4,2018,Elec- Agricultural,Y,0,0,
93720,5,2018,Elec- Agricultural,Y,0,0,
93720,6,2018,Elec- Agricultural,Y,0,0,
93721,4,2018,Elec- Agricultural,Y,0,0,
93721,5,2018,Elec- Agricultural,Y,112,"726,282","6,485"
93721,6,2018,Elec- Agricultural,Y,113,"918,214","8,126"
93722,4,2018,Elec- Agricultural,Y,0,0,
93722,5,2018,Elec- Agricultural,Y,0,0,
93722,6,2018,Elec- Agricultural,Y,0,0,
93723,4,2018,Elec- Agricultural,Y,0,0,
93723,5,2018,Elec- Agricultural,Y,0,0,
93723,6,2018,Elec- Agricultural,N,114,"547,754","4,805"
93725,4,2018,Elec- Agricultural,Y,"2,392","17,287,920","7,227"
93725,5,2018,Elec- Agricultural,Y,820,"6,484,506","7,908"
93725,6,2018,Elec- Agricultural,Y,822,"7,064,442","8,594"
93726,4,2018,Elec- Agricultural,Y,0,0,
93726,5,2018,Elec- Agricultural,Y,0,0,
93726,6,2018,Elec- Agricultural,Y,0,0,
93727,4,2018,Elec- Agricultural,Y,0,0,
93727,5,2018,Elec- Agricultural,Y,163,"445,962","2,736"
93727,6,2018,Elec- Agricultural,Y,163,"547,552","3,359"
93728,4,2018,Elec- Agricultural,Y,0,0,
93728,5,2018,Elec- Agricultural,Y,0,0,
93728,6,2018,Elec- Agricultural,Y,0,0,
93730,4,2018,Elec- Agricultural,Y,0,0,
93730,5,2018,Elec- Agricultural,Y,0,0,
93730,6,2018,Elec- Agricultural,Y,0,0,
93737,4,2018,Elec- Agricultural,Y,0,0,
93737,5,2018,Elec- Agricultural,Y,0,0,
93737,6,2018,Elec- Agricultural,Y,0,0,
93740,4,2018,Elec- Agricultural,Y,0,0,
93740,5,2018,Elec- Agricultural,Y,0,0,
93740,6,2018,Elec- Agricultural,Y,0,0,
93741,4,2018,Elec- Agricultural,Y,0,0,
93741,5,2018,Elec- Agricultural,Y,0,0,
93741,6,2018,Elec- Agricultural,Y,0,0,
93901,4,2018,Elec- Agricultural,Y,238,"11,900,321","50,001"
93901,5,2018,Elec- Agricultural,Y,122,"13,054,497","107,004"
93901,6,2018,Elec- Agricultural,Y,158,"15,467,413","97,895"
93905,4,2018,Elec- Agricultural,Y,0,0,
93905,5,2018,Elec- Agricultural,Y,0,0,
93905,6,2018,Elec- Agricultural,Y,0,0,
93906,4,2018,Elec- Agricultural,Y,0,0,
93906,5,2018,Elec- Agricultural,Y,0,0,
93906,6,2018,Elec- Agricultural,Y,0,0,
93907,4,2018,Elec- Agricultural,Y,0,0,
93907,5,2018,Elec- Agricultural,Y,0,0,
93907,6,2018,Elec- Agricultural,Y,0,0,
93908,4,2018,Elec- Agricultural,Y,0,0,
93908,5,2018,Elec- Agricultural,Y,168,"6,385,200","38,007"
93908,6,2018,Elec- Agricultural,Y,170,"7,042,480","41,426"
93920,4,2018,Elec- Agricultural,Y,0,0,
93920,5,2018,Elec- Agricultural,Y,0,0,
93920,6,2018,Elec- Agricultural,Y,0,0,
93923,4,2018,Elec- Agricultural,Y,0,0,
93923,5,2018,Elec- Agricultural,Y,0,0,
93923,6,2018,Elec- Agricultural,Y,0,0,
93924,4,2018,Elec- Agricultural,Y,61,"42,868",703
93924,5,2018,Elec- Agricultural,Y,62,"65,574","1,058"
93924,6,2018,Elec- Agricultural,Y,62,"81,375","1,313"
93925,4,2018,Elec- Agricultural,Y,0,0,
93925,5,2018,Elec- Agricultural,Y,0,0,
93925,6,2018,Elec- Agricultural,Y,0,0,
93926,4,2018,Elec- Agricultural,Y,117,"4,645,281","39,703"
93926,5,2018,Elec- Agricultural,Y,119,"6,360,134","53,447"
93926,6,2018,Elec- Agricultural,Y,118,"7,801,591","66,115"
93927,4,2018,Elec- Agricultural,Y,0,0,
93927,5,2018,Elec- Agricultural,Y,0,0,
93927,6,2018,Elec- Agricultural,Y,0,0,
93930,4,2018,Elec- Agricultural,Y,0,0,
93930,5,2018,Elec- Agricultural,Y,221,"7,623,501","34,495"
93930,6,2018,Elec- Agricultural,Y,221,"8,413,511","38,070"
93932,4,2018,Elec- Agricultural,Y,0,0,
93932,5,2018,Elec- Agricultural,Y,0,0,
93932,6,2018,Elec- Agricultural,Y,0,0,
93933,4,2018,Elec- Agricultural,Y,0,0,
93933,5,2018,Elec- Agricultural,Y,0,0,
93933,6,2018,Elec- Agricultural,Y,0,0,
93940,4,2018,Elec- Agricultural,Y,0,0,
93940,5,2018,Elec- Agricultural,Y,0,0,
93940,6,2018,Elec- Agricultural,Y,0,0,
93950,4,2018,Elec- Agricultural,Y,0,0,
93950,5,2018,Elec- Agricultural,Y,0,0,
93950,6,2018,Elec- Agricultural,Y,0,0,
93960,4,2018,Elec- Agricultural,N,95,"2,820,033","29,685"
93960,5,2018,Elec- Agricultural,N,95,"4,122,811","43,398"
93960,6,2018,Elec- Agricultural,N,95,"4,850,795","51,061"
94010,4,2018,Elec- Agricultural,Y,0,0,
